91,1546506,50458.042
90,1552464.2,48245.905
82,1437402.9,34588.143
84,1431856.5,35375.974
83,1432921,34562.082
87,1448178.1,40319.926
82,1435115.5,33596.079
85,1431261.5,36959.6
90,1448531.2,41968.641
95,1437207.8,42442.11
96,1440559,42391.428
76,1418600.5,42882.232
77,1422166.9,43692.524
78,1417874.5,46471.512
80,1418023.5,48574.287
83,1438725.2,63377.913
81,1440040.5,54707.912
82,1439928.4,59275.047
78,1338023.9,27300.684
76,1340219.1,25446.255
79,1334117.5,28489.294
81,1349459,29324.938
77,1339459.1,26370.48
82,1391242.8,39931.228
84,1401333.8,41858.545
86,1405974.4,42894.684
78,1399447.1,34994.16
79,1395098.8,37725.761
79,1395125.6,35922.469
80,1392869.4,37074.183
78,1398716.8,36271.15
70,1797154.5,41925.927
71,1794229.2,43240.191
70,1797581.8,41168.125
72,1791047.9,46248.344
77,1814330.2,70504.587
71,1793078,44206.152
73,1389018.6,64319.788
77,1391298.8,91435.738
75,1391981.2,74235.652
73,1387476.5,62687.744
74,1383584.8,66688.633
73,1386954.5,62685.539
78,1393624.5,102651.838
74,1348887.4,50531.752
75,1398043,34705.349
76,1401820.5,34034.372
75,1402887.9,35046.629
75,1396570.1,35257.561
77,1395472.2,39556.967
78,1469558,22094.069
79,1466748.1,23686.704
77,1466372.1,22796.202
68,1560963.6,26576.189
70,1557466.5,28397.295
67,1437588.2,16632.117
65,1436619.4,15692.231
68,1746131.5,45775.13
66,1748818.5,43298.047
71,1466156.5,11866.452
68,1468850.8,11276.974
70,1454288,25286.133
66,1533061.9,38425.963
86,1543201,38006.637
64,1673447.8,19162.329
95,1325845.6,46237.619
94,1332857.8,46036.109
90,1345054.6,28273.293
92,1345065.5,29967.362
91,1340372.8,28000.535
73,1185847,26872.475
75,1178312.6,29154.943
81,1608096.9,38993.687
80,1612116.2,38546.141
90,1596721.5,50911.279
88,1604130,48049.601
80,1620452.6,38171.922
79,1580671.5,37701.047
73,1260302.2,29167.858
82,1255450.4,43654.703
78,1258641.8,37927.28
73,1256730.2,28823.71
73,1245008.6,27593.7
80,1249442,39036.108
75,1239560.4,29994.758
74,1246717,29652.669
74,1595905.2,13799.409
81,1576458.2,20968.558
73,1596219.1,13799.912
77,1581054.9,16161.147
73,1578404.8,13744.918
75,1586464.6,14552.95
74,1596204.5,14801.755
69,1536560.4,16576.69
76,1519929,22669.031
71,1537372.8,17119.448
70,1527782.8,16512.345
78,1514343.4,27139.167
70,1516218.4,16237.555
68,1443019.9,30302.826
66,1450961.9,29398.14
67,1426934.2,29681.099
67,1443433.8,30700.077
75,1359540.8,26289.741
68,1355951.2,22310.616
68,1358137.5,22132.718
69,1366648.2,22990.719
73,1358391.6,24877.473
77,1350269.2,26426.095
66,1348822.5,17187.993
62,1576440.4,32122.82
69,1395302.2,24338.922
69,1415996.2,25363.889
69,1403514.1,24926.877
79,1376028.2,27729.709
70,1411072.4,25760.187
69,1323307.2,16086.037
67,1325880.1,14383.614
60,1347989,10100.24
61,1346206,10779.889
60,1320476.5,10432.36
60,1316783.5,10451.595
71,1847560.8,127975.98
67,1846126,114009.303
69,1849194.8,122669.178
63,1377212.9,18063.525
67,1365413.4,21251.12
65,1374962.5,18765.086
65,1533579.5,8337.008
71,1334816.2,30809.308
66,1332617.6,29046.549
62,1572088.9,26515.69
71,1637211.8,66537.415
76,1635401.8,78258.84
73,1559356,32018.695
69,1561098.8,27930.403
70,1560849.6,28483.239
81,1428135.9,39768.76
76,1438250.4,38060.648
77,1434671,36113.375
61,1263243.8,6907.424
86,1449930,18491.872
63,1246893.6,10536.194
60,1432864.2,31540.687
65,1660882.5,32764.154
65,1253484.4,10674.834
59,1552545.8,10168.177
95,1477232.5,50678.511
91,1493508.5,46563.437
93,1482398.8,48658.293
92,1491164.1,48472.692
90,1493264,45040.573
82,1520900.5,29658.362
77,1516297.9,25027.977
78,1506872.1,26583.856
81,1520005,29088.591
76,1509403.6,23743.825
79,1501091,26534.794
85,1542014.1,56257.789
89,1541840.2,62628.137
90,1542741.9,63317.757
88,1525514.6,60139.866
86,1532432.2,57761.517
87,1527990,58977.61
89,1529192.2,62243.976
78,1777887.8,113181.686
62,1435245,10706.362
67,1415127,12210.711
82,1585976.1,53770.466
80,1589437.8,51099.235
76,1571542,43723.218
84,1582709.2,55089.094
80,1586860.2,51030.032
77,1567805.5,44930.933
79,1445547.8,24281.618
85,1437027,33496.762
78,1433413.4,22572.175
83,1438192.8,28257.395
77,1436084,22625.725
81,1443043.1,26747.429
84,1437009.8,30699.494
75,1544913,23725.626
75,1556883.5,22549.934
78,1542865.8,26523.541
76,1546582.9,24507.601
74,1556702.6,23050.702
74,1551933,21976.422
76,1242518.9,14166.827
74,1256563,14576.392
75,1243853,14911.307
80,1237665.2,17147.537
78,1236051.5,16017.355
74,1255181.2,14454.386
74,1251801,14127.962
68,1662497.2,33042.375
68,1664365.9,34601.82
67,1672039.5,34828.709
67,1673398.4,36567.488
73,1664008.8,33744.993
74,1651520,34544.912
80,1644296.5,46299.442
77,1648682.8,41246.787
74,1648053.8,34619.206
74,1660587.2,34231.984
75,1651560.5,37220.524
81,1646463.2,49194.602
74,1522970.8,24363.427
73,1522939.8,23164.797
76,1521748.8,27357.37
72,1528521.2,22316.526
72,1350551.8,22928.143
74,1345001.4,22357.155
71,1359336.1,21249.147
71,1471752.2,30078.185
72,1462495.5,30836.684
69,1401070,42409.471
71,1664171.6,37154.963
67,1668054.2,29778.41
80,1719396.5,59080.711
79,1721618.5,57122.279
78,1716392.4,54464.645
81,1392666.5,24259.153
84,1384537.2,27447.316
80,1392147.4,23445.861
83,1383127.5,25734.522
86,1388867,28766.178
79,1398244.5,23553.131
75,1781709,64891.281
69,1757357.2,51442.351
70,1768520.8,52027.15
74,1789960.8,60610.232
76,1781991.4,67665.62
72,1749823.4,55989.411
78,1399431.5,36973.351
76,1394809.2,35185.862
77,1385867.9,34911.34
77,1376391.5,35907.238
82,1422912,44056.172
80,1386235.5,39123.027
84,1418220.2,46013.81
83,1416379.2,43841.519
76,1397112.4,34483.322
79,1620022.1,29735.547
73,1618716.5,24764.519
78,1624622.2,29760.915
74,1615638.9,24547.149
73,1612991,24334.797
77,1613562.8,28061.264
80,1615092.9,30850.711
73,1631608.8,25213.644
72,1582069.2,33294.329
75,1569095,39059.943
73,1576851.9,36465.658
71,1598159.5,32734.486
72,1587925.5,32919.944
83,1488125.1,53401.934
81,1470636.4,50531.303
79,1461780.5,46283.99
77,1486442.2,44044.038
78,1470545.4,44740.392
77,1494418.8,45018.785
85,1487215.9,57439.832
78,1462717.9,43452.129
84,1491856.2,54458.229
68,1540337.6,20247.302
69,1534780.8,21485.876
78,1342252.8,34192.855
75,1340079,30827.594
76,1340830.8,32562.193
70,1330551.2,11031.883
67,1331697.6,10494.197
66,1728173,23090.536
69,1733248.6,23932.882
70,1643253.4,34480.464
68,1635921,32121.155
92,1473682.5,44043.187
90,1465171.2,40510.233
66,1592794.4,50345.812
83,1547282.8,117767.005
78,1549430.2,102601.778
77,1543242.6,98736.492
79,1545007.1,103600.57
87,1547777.9,131122.012
82,1546849.6,114667.513
86,1551693.9,126060.105
84,1547934.5,118680.793
80,1572986.5,40115.369
79,1570688.2,36788.226
82,1578970.8,48800.529
81,1579907.4,37927.978
73,1401577.6,52763.696
72,1415225.2,52375.932
73,1390678.2,52325.41
72,1417302.8,52817.053
71,1558822.6,50100.119
69,1553577.8,44901.5
67,1542898,38872.836
68,1554401.5,39615.258
67,1552942.2,38660.018
67,1547403.1,38458.846
72,1548287.5,52992.757
69,1230138.5,10824.791
70,1218483,11822.091
76,1222551.8,16633.005
78,1225997.1,19581.456
69,1224894.5,11347.264
69,1227195.6,11475.908
71,1229196.5,12167.548
68,1601346.8,50373.008
71,1278098.5,18403.142
71,1457557,20569.464
75,1575411,31431.491
78,1569267.8,34830.004
79,1568864.9,35088.504
83,1582755.8,40344.83
77,1569197.5,33829.864
80,1503577.2,25283.181
81,1500281.4,26332.423
79,1493119,23740.938
70,1517130.5,29752.517
70,1515651.2,28874.835
74,1514242.8,35105.303
71,1516724.8,29522.155
72,1516320.5,31123.344
71,1515519.4,29616.064
74,1417043.5,13779.456
75,1414878,15154.522
75,1410181.9,15069.416
76,1416084.6,16085.689
61,1378391.4,36811.234
83,1354307.8,23885.67
80,1369549.5,21968.983
85,1378028.2,24592.339
81,1363155.4,21434.492
79,1369155.9,23273.155
78,1467394.1,30753.644
79,1465254.5,32002.888
80,1467750.5,34169.826
73,1526093.8,31351.007
75,1522493.2,34880.481
74,1527137.8,31039.867
77,1520908.5,35513.772
74,1527393.2,31633.906
75,1525338.6,31977.081
71,1364258.8,52958.685
71,1361266.5,54574.113
71,1366584.8,55600.793
75,1360207.8,65818.912
72,1362926.9,55389.025
73,1362181.8,59181.701
77,1382040.5,72895.68
82,1428413,36068.021
82,1429282.2,36392.491
86,1424555.4,42860.554
83,1428117.9,38185.148
82,1429666.5,37301.463
84,1427598,38917.556
86,1422779.4,68011.189
83,1424553.5,59574.99
83,1424894.8,58799.967
83,1421099.2,58526.266
84,1419492.5,61372.604
82,1425192.6,58442.735
82,1469956,81756.066
76,1462769,60065.318
77,1455535.8,62733.942
75,1463176.5,55993.246
75,1461552.9,58190.455
81,1475306.8,75917.207
85,1465402.1,90447.694
83,1466060.8,86309.827
76,1456611.6,59226.365
79,1455363.8,68253.039
82,1495709.2,21386.517
81,1503897.8,20067.177
67,1440187.1,16770.819
68,1765379.8,15236.152
67,1767447.6,15509.633
63,1409151.6,10304.385
65,1324064,26981.262
62,1399759.9,18646.036
57,1323272.9,19226.782
74,1551650.1,47312.691
74,1551211.6,46819.436
75,1548558.5,47861.473
76,1547754.4,49476.968
74,1545885.2,44960.645
68,1537990.8,20746.663
71,1536056.5,22976.34
67,1546569.8,20877.639
67,1543594.5,20283.154
69,1541769.8,23437.839
68,1544866.2,21647.112
58,1257611.2,17292.623
72,1445573.4,45453.045
65,1430966.6,28624.183
66,1427826.1,33723.383
66,1426716.5,32202.496
69,1425240.4,34496.694
71,1449445.8,44010.973
73,1444218,45242.666
67,1426265.2,35030.633
65,1430978.9,29948.307
86,1424551.1,44496.574
85,1420234.8,39415.972
86,1407641.4,41390.104
85,1412521.5,40052.525
87,1408619,46102.121
72,1319051.5,18867.401
70,1323551.2,18499.632
79,1327769.5,24337.63
71,1330343.4,18365.001
76,1326994.2,21477.684
70,1321612.2,17950.051
70,1328972.8,17873.002
87,1688240.2,106161.34
85,1692981.8,90954.05
85,1687770.6,91319.613
85,1681926.6,92928.95
86,1701908,97584.563
83,1362537,42880.795
63,1320174.6,17370.415
58,1433477.2,29409.753
81,1547841.4,55953.016
85,1521969.8,26011.766
83,1522262.9,23423.569
79,1555793.5,19482.39
80,1563077.2,21811.161
79,1373220.2,44245.947
79,1380738.9,45630.879
79,1375811.8,44417.353
80,1373501,45994.293
71,1543671,107966.24
70,1540033,104651.348
71,1544256.5,104943.82
70,1544182.5,107210.992
72,1445161,24135.886
68,1449189.5,20991.359
68,1448671.1,20946.259
69,1444732.4,21148.571
78,1433638,30841.48
70,1439148.2,22230.209
75,1434836.8,27475.123
73,1436760.1,25252.051
68,1448722.2,20965.254
81,1252391.2,22114.085
77,1254444.4,20690.215
76,1265643,19169.834
71,1283402.9,15890.944
81,1250951,22098.707
73,1267667.8,17234.979
71,1283941.5,16344.64
72,1275236.2,16758.438
71,1282829.8,16898.693
78,1258267.1,20257.949
86,1414986.8,31945.805
85,1417689.8,30077.352
85,1418807.5,29493.542
85,1420948.4,30894.912
61,1425225.5,16488.583
59,1430535.9,16187.925
63,1427064.2,18981.777
60,1428717.9,16139.876
73,1420217.5,29047.915
72,1423228.5,30566.853
70,1429843.1,27981.827
79,1368111.5,44007.543
70,1566523,83699.718
69,1576133.2,78810.004
67,1377691.8,20495.509
59,1611912.2,22364.909
69,1538731.1,28831.217
66,1537120.5,25906.866
79,1480430.2,24883.758
77,1477402.1,23876.146
67,1306368.9,35363.174
74,1691132.5,28534.561
71,1689925,25951.148
72,1688634.5,27157.07
76,1345361.2,19917.354
65,1290251.2,24146.265
70,1238828.2,9053.374
83,1344742.1,25306.654
63,1260645.4,18345.067
57,1389450.9,20919.96
89,1226138.8,36379.349
92,1213752.8,38870.625
87,1230557.9,35647.375
71,1306851.8,9961.316
71,1311964.2,9882.775
71,1334616.2,10240.769
90,1438567.9,34882.576
89,1434033.4,33150.375
93,1431184,38531.281
89,1442022,33156.303
91,1457825.5,38206.692
90,1452286.5,33741.651
74,1632177.2,42726.961
75,1667313.5,44424.692
76,1645530,45775.174
75,1644198.9,44572.781
83,1343029.4,25416.433
82,1339671.8,23916.93
82,1345930.4,24371.758
72,1410915.8,24040.157
75,1394104.8,25708.156
73,1404151,24198.245
72,1409188.9,23378.752
76,1414810.2,27426.219
73,1382258.2,23963.181
70,1289950.2,15405.696
70,1276250.4,14444.954
71,1265114.1,15487.352
73,1283598.9,15964.955
69,1265527.1,13816.587
74,1289133.2,16349.987
76,1781695.6,76223.615
73,1775833.5,72247.008
55,1518162,23329.637
81,1589669.2,96918.006
80,1584551.9,88192.059
78,1576294.2,82615.192
63,1287461.1,20908.631
82,1344798.6,13706.38
67,1178469.8,11110.218
66,1333072.6,30223.394
73,1646012.5,23112.021
67,1481403,38076.715
63,1673244,25266.118
62,1678058.9,26597.081
75,1536047,17283.553
73,1642880.9,28586.791
83,1786219.5,89506.109
85,1762488.2,95642.756
82,1768125,85150.234
79,1692461.9,61474.133
79,1691001.9,60224.866
80,1687820.2,62142.732
81,1392413.2,30189.536
78,1398341.1,27895.602
83,1389456.5,31805.573
78,1399811.5,28845.918
81,1391494,30706.439
78,1398826.1,28986.066
85,1398981.6,35873.467
87,1391312.2,38312.938
77,1403226.9,27903.999
79,1397293.8,28775.511
74,1559918.1,41010.617
71,1563705.4,37857.673
72,1562998.8,37839.082
73,1561552.4,39872.094
72,1563793.5,38107.568
82,1316817.6,24317.349
78,1325952.1,21512.139
80,1323986,23629.555
86,1319536,28209.989
88,1317654.2,28323.104
79,1325552.2,21972.129
78,1328176.5,21346.392
84,1312682,26581.35
79,1326777.6,22378.194
77,1381103.2,29187.239
71,1398904.8,20353.693
81,1378157.1,35923.1
72,1401034.5,20919.731
75,1383794.2,24561.913
80,1387251.5,33174.254
79,1389094.6,31747.476
78,1389411,30553.717
73,1388667.9,21593.786
72,1395815.9,21019.036
72,1392836,21749.299
71,1389026.4,21681.048
74,1351471.2,29485.481
65,1419718,15430.546
67,1414574,14890.822
65,1418630.8,14947.396
71,1405721,17038.081
73,1404814.9,19249.02
69,1408996.2,15996.074
66,1413745,14414.762
66,1415566.8,14769.38
81,1691127.2,43867.636
84,1683651.1,48638.291
80,1694437.8,43220.58
80,1691855,44433.621
85,1680975.8,50023.637
79,1690070.9,44822.994
83,1687288.8,46823.166
80,1688861,44014.43
86,1677944.8,51990.163
90,1492777.6,31310.522
67,1471344.2,12903.034
66,1474173.8,13640.153
65,1662050.4,15242.024
85,1664515.2,36486.272
83,1682928.9,35580.412
84,1683958.2,36693.512
62,1496697.9,12746.161
65,1479469.8,12893.582
76,1642406.2,42310.022
68,1383769,27718.329
66,1398622.5,25879.438
69,1629617.5,36830.144
69,1684515.2,28520.649
67,1525378.8,41906.609
68,1524818,42624.586
66,1544045.2,41736.334
73,1636366.2,44023.651
86,1303377.5,32317.408
84,1303004.1,29170.405
85,1306414.5,30859.368
87,1307433.5,33043.982
84,1725102,128699.29
89,1726018.2,132576.536
82,1726941.2,128199.588
91,1704717.5,137487.264
85,1724760.8,130291.75
83,1725483.2,128392.55
87,1727260.8,128673.27
82,1722149.6,114057.68
84,1727886.1,140170.596
83,1721304.2,120001.386
86,1347991.8,30744.906
87,1349259.9,31838.286
87,1345442.5,31669.23
86,1344819.5,30774.335
90,1311978.5,33020.037
88,1344533.1,34047.348
91,1321299.1,34365.646
93,1317579.4,36156.392
75,1391369,24920.655
79,1351490,30135.971
78,1353075.9,28998.116
76,1386686.8,28884.491
74,1390753.9,25268.436
81,1351445.5,31447.71
74,1390416,24948.558
83,1341000.8,31551.438
75,1390589,25457.688
74,1469973.4,19020.882
72,1472643,18434.886
72,1470829.6,18411.098
76,1429459.5,20946.642
72,1471639.5,18696.04
77,1424366.6,23054.068
73,1470589.8,18416.922
77,1567767.4,30704.905
76,1512708.8,26551.933
76,1506045.5,28324.503
75,1511872.5,27101.808
75,1510163.5,27683.208
71,1322418.1,24415.676
71,1320893.2,24232.032
70,1324113,22835.258
70,1322791.5,22197.357
80,1602881.2,41856.088
83,1588659.2,47316.631
85,1591172,50137.732
81,1599307,42875.09
66,1390290.8,17238.098
65,1381644.5,17034.011
77,1243688.8,24575.66
70,1642804.4,43809.943
57,1594914.5,13925.02
72,1661214.6,40252.098
66,1293749.8,14129.826
63,1242126.1,16896.626
61,1243965.8,15658.292
68,1344532.5,36629.259
70,1464033,39731.781
70,1603302.6,69566.713
69,1706952.6,77663.949
86,1615949.5,91593.465
81,1712068.9,33859.386
79,1719432.9,30406.148
81,1713884.2,33743.734
71,1313255.8,17705.573
72,1313910,18849.899
74,1313540.5,22223.62
70,1318347.5,16821.519
70,1318263.8,17480.39
71,1310887.6,17702.139
79,1503259.2,22682.555
79,1512026.1,23234.042
79,1515052.5,23573.395
81,1498504.2,24838.988
80,1501244.9,23261.767
70,1481731.2,20465.747
71,1475846.5,23573.732
70,1470607.8,21420.177
70,1481897,21366.588
74,1474876.9,30829.177
78,1292364.2,70363.301
76,1292518.9,65236.004
76,1291794.5,63747.01
76,1286059,65938.141
77,1285975.2,66817.673
80,1299326.4,70617.503
71,1473562,42102.451
75,1457214.2,43386.546
71,1475574.8,42389.619
72,1465355,41208.816
72,1465701,43551.582
73,1458104.1,40493.708
78,1539334.2,30766.155
76,1568543.8,33108.112
74,1547031.4,27511.005
75,1544547.4,28076.846
67,1371918.1,30462.743
69,1371198.1,34543.382
62,1160467.4,8478.97
91,1348275.1,41015.2
84,1342843.5,30987.568
85,1345196.2,31548.491
88,1343063.1,36426.207
86,1345876.9,33303.956
90,1349794.2,41025.668
78,1434054,36874.994
76,1433426.5,30630.995
77,1430843.5,32151.263
85,1381025.1,41775.549
83,1374118.8,38877.844
84,1380339,39301.59
86,1376831.8,46073.81
78,1421363.2,43693.388
79,1419252.6,44522.547
77,1421938.5,39075.646
81,1387794,26026.492
84,1388453.9,30048.021
86,1383105.2,33611.171
87,1364928.9,33478.844
89,1389181.2,40257.474
89,1389079.4,42413.602
71,1627705.1,24767.685
68,1637188.5,20216.059
67,1638959.5,20333.858
67,1639918,18830.38
69,1641156.9,20747.158
67,1638265.9,19263.782
83,1629979.9,62539.638
73,1629376.6,42603.758
77,1614874.9,49303.849
75,1631916.8,44630.775
79,1638504.2,52312.18
74,1628736.2,42743.976
81,1642058.8,56605.192
73,1629861.5,42453.938
74,1627901.9,43774.217
64,1391396.9,17403.766
66,1395853.2,16916.474
64,1391291.5,13876.972
72,1398680.1,19241.168
64,1393777.6,17654.472
70,1400089.6,16834.994
68,1383377.5,16721.509
74,1382321.4,18763.315
65,1394254.2,17709.15
56,1552787.4,24526.035
67,1674674.2,32752.521
71,1651583.8,33212.045
64,1600291.8,34382.055
68,1584765.9,39289.709
65,1500860.8,18511.267
64,1503943.9,16916.181
68,1481420,19687.081
64,1331119.2,20431.901
68,1314320,26035.967
71,1545975.1,49014.447
67,1560784.1,41385.006
68,1267733.2,18839.852
87,1326980.2,50358.702
89,1320689,57145.253
88,1337979,53662.942
75,1487155,14767.833
73,1472423,14154.945
69,1482292.6,12919.534
79,1478531.5,15616.643
68,1483751,12202.232
77,1481237.2,15128.7
69,1480483.9,12715.227
70,1477624.4,13146.696
71,1478675.8,13024.114
88,1406812,42037.191
85,1416717.2,37433.27
86,1411276.5,39830.371
85,1418139.4,36404.707
84,1418519.9,37000.695
85,1422533.2,36454.873
70,1540361.5,18314.25
72,1548636.2,20772.663
68,1544045.2,17617.87
71,1443731.2,26742.986
73,1441903.8,29653.897
70,1387143.6,18205.498
72,1379841,19560.509
74,1379897.9,20542.393
69,1653885.9,30255.186
68,1658668,27701.776
67,1661117.6,26621.133
71,1361955.2,23273.712
68,1359595.5,20356.202
93,1580053,117561.023
85,1575569,102442.237
86,1580849.5,105750.114
88,1576212.6,108773.953
91,1579605,115122.25
83,1503140.8,32600.238
80,1501193.8,28313.322
81,1493469.5,29551.418
79,1502195,26135.389
76,1272737.8,40137.381
77,1261949.6,38241.682
72,1275673.5,31457.658
70,1563179.8,46008.304
66,1590137.4,35168.996
68,1587188.5,40505.996
81,1363756,30439.277
81,1346927.6,17241.116
77,1352246.8,13863.724
79,1860088.1,65001.884
76,1865222.1,62830.709
69,1617899,27705.278
67,1628416.8,25041.99
70,1614300.2,33846.905
67,1618263.8,30843.262
74,1655560.8,37573.87
81,1424223,24851.665
83,1413596.4,28303.36
82,1418244,27813.776
86,1443463.8,30614.131
84,1483722,44791.477
85,1465995.5,44479.989
84,1489605.5,44766.484
86,1502200.2,47569.802
85,1483641.4,44510.27
74,1616071.8,45918.522
80,1613260.2,58401.673
74,1615214.5,46799.102
75,1617877.6,47407.062
76,1587505.4,47581.867
81,1601844.5,61902.361
74,1604549.6,46143.228
70,1454386.1,58215.972
69,1449073.8,50467.68
63,1433676.1,36361.186
62,1444537,36945.672
64,1440176.6,38818.688
65,1460672.5,40275.066
73,1413970.5,72606.2
67,1456776.2,46127.667
63,1427079.5,35323.87
72,1364367.8,45635.769
71,1361180.1,37806.71
69,1346854.9,33501.499
69,1335484.6,32204.18
68,1353916.6,31896.665
69,1344727.1,31839.315
71,1482494,26049.047
68,1489323,19796.342
66,1468802.5,15254.967
73,1474861.9,27571.736
70,1489037.8,21544.208
67,1465231.6,17192.969
66,1478038.2,16431.877
68,1486689.8,19927.692
66,1458324.8,16607.181
80,1565061,34865.391
79,1555316.8,32339.088
81,1544998.8,35564.043
83,1587900.6,40212.252
80,1558937.6,32968.345
58,1274533.9,7022.04
57,1272844.8,7225.286
63,1305917,12869.294
81,1499822.2,19295.576
80,1504758.8,19315.177
82,1497032.8,20315.219
88,1484352.2,25447.05
68,1484398.2,56035.713
67,1483181.9,53122.08
69,1484295.2,59018.203
67,1487058.2,53786.845
70,1479380.8,61533.488
74,1481589.1,68559.354
75,1483164.2,69339.922
67,1484870,55415.446
70,1229770.2,16040.687
72,1226023.2,16280.386
71,1229887.2,15557.754
71,1229200.4,17260.472
71,1229513.5,16050.96
82,1600785.6,70106.524
83,1600870.2,71728.863
81,1603826,70122.709
81,1600444.8,67299.114
81,1602770.5,65805.153
86,1599057.2,82674.82
86,1600225.2,80219.67
86,1599164.5,82184.33
78,1445860.9,48467.831
77,1443459.6,46262.493
76,1444692.4,45460.376
76,1448809.1,46661.287
77,1446145.6,46010.281
80,1458824.6,54937.88
79,1456518.6,51535.907
84,1499985.1,39293.864
81,1492503.5,36082.353
76,1519174,30713.862
82,1506267,37219.602
78,1507745.5,32591.182
77,1521093,31611.849
78,1548004.4,28102.831
79,1550837.1,26962.217
77,1555626.1,27084.131
83,1532983.2,29068.883
74,1286026.2,16018.269
73,1283660.2,16052.632
77,1285366.6,18103.914
78,1303153.6,19802.6
72,1287144.8,15593.614
72,1286289.6,15459.743
79,1290651.8,19644.668
72,1289964.4,14558.362
75,1434162.2,71135.743
67,1282018.8,21183.064
66,1277682.8,17767.056
87,1338100.4,24430.481
85,1337123.5,22658.251
85,1335629.5,21186.318
86,1331275.2,25684.517
89,1332776.2,27677.888
78,1538097.5,44101.76
77,1536336.1,42714.438
77,1537840.6,41590.437
79,1541940.4,43673.836
81,1536217.2,48022.272
78,1536829.5,42633.725
83,1538723.5,51675.386
67,1677889.4,47868.775
68,1676325.6,48733.967
67,1675498.1,46387.658
67,1674619.9,48762.793
82,1692428,35390.21
81,1714650,34805.11
90,1507700,63004.096
89,1522063.5,61961.874
88,1514305.8,28009.606
86,1526782.5,25355.511
88,1514016.5,27760.672
82,1612183.2,82187.797
67,1418452.6,16127.746
71,1328908.1,28991.521
69,1424973.2,17657.43
69,1420936.2,17328.135
75,1663441.8,49354.145
78,1628489.5,71923.177
85,1650993.2,103930.807
80,1615621.8,79587.176
82,1612194.5,86403.391
79,1616499.1,75205.25
84,1656087.2,99090.183
89,1443599,43632.836
